question_id,tags_asociados,cant_tags_asociados,tiempo_seg,tiempo_hrs,tiempo_min,tiempo_dias
21991912,pulseaudio,3,78462,22.0,1307.7,0.91
28373600,c,3,142,0.0,2.37,0.0
28373600,if-statement,3,142,0.0,2.37,0.0
28373600,statements,3,142,0.0,2.37,0.0
35365498,c#,4,1081,0.0,18.02,0.01
35365498,win-universal-app,4,1081,0.0,18.02,0.01
35365498,windows-10-mobile,4,1081,0.0,18.02,0.01
35365498,visual-studio-2015,4,1081,0.0,18.02,0.01
577128,c#,3,238,0.0,3.97,0.0
577128,.net,3,238,0.0,3.97,0.0
577128,winforms,3,238,0.0,3.97,0.0
19894467,php,3,598,0.0,9.97,0.01
19894467,html,3,598,0.0,9.97,0.01
19894467,mysql,3,598,0.0,9.97,0.01
17025303,batch-file,3,1648,0.0,27.47,0.02
17025303,cmd,3,1648,0.0,27.47,0.02
17025303,goto,3,1648,0.0,27.47,0.02
24132503,r,5,0,0.0,0.0,0.0
24132503,latex,5,0,0.0,0.0,0.0
24132503,knitr,5,0,0.0,0.0,0.0
24132503,sweave,5,0,0.0,0.0,0.0
24132503,xtable,5,0,0.0,0.0,0.0
11655775,html,3,191,0.0,3.18,0.0
11655775,forms,3,191,0.0,3.18,0.0
11655775,iis,3,191,0.0,3.18,0.0
45707564,jmeter,2,1201,0.0,20.02,0.01
45707564,drupal-8,2,1201,0.0,20.02,0.01
28040554,ios,2,143,0.0,2.38,0.0
28040554,swift,2,143,0.0,2.38,0.0
1911149,perl,2,908,0.0,15.13,0.01
1911149,oracle,2,908,0.0,15.13,0.01
22661750,mysql,1,1114,0.0,18.57,0.01
5609946,c,3,819,0.0,13.65,0.01
5609946,parallel-processing,3,819,0.0,13.65,0.01
5609946,openmp,3,819,0.0,13.65,0.01
8337980,r,5,34490,10.0,574.83,0.4
8337980,data-visualization,5,34490,10.0,574.83,0.4
8337980,r-grid,5,34490,10.0,574.83,0.4
8337980,sparklines,5,34490,10.0,574.83,0.4
8337980,tufte,5,34490,10.0,574.83,0.4
18745402,ruby-on-rails,2,1369,0.0,22.82,0.02
18745402,ruby-on-rails-3,2,1369,0.0,22.82,0.02
20479939,arduino,4,95947,27.0,1599.12,1.11
20479939,microcontroller,4,95947,27.0,1599.12,1.11
20479939,stm32,4,95947,27.0,1599.12,1.11
20479939,msp430,4,95947,27.0,1599.12,1.11
36649045,android,3,429,0.0,7.15,0.0
36649045,notifications,3,429,0.0,7.15,0.0
36649045,icons,3,429,0.0,7.15,0.0
39045517,javascript,5,115,0.0,1.92,0.0
39045517,html,5,115,0.0,1.92,0.0
39045517,css,5,115,0.0,1.92,0.0
39045517,angularjs,5,115,0.0,1.92,0.0
39045517,internet-explorer,5,115,0.0,1.92,0.0
11147016,c#,4,1785,0.0,29.75,0.02
11147016,iphone,4,1785,0.0,29.75,0.02
11147016,.net,4,1785,0.0,29.75,0.02
11147016,wpf,4,1785,0.0,29.75,0.02
44831278,angular,2,1378,0.0,22.97,0.02
44831278,angular2-services,2,1378,0.0,22.97,0.02
11022131,meteor,1,14496,4.0,241.6,0.17
6882524,android,2,1901,1.0,31.68,0.02
6882524,datetimepicker,2,1901,1.0,31.68,0.02
1539841,jquery,2,472,0.0,7.87,0.01
1539841,append,2,472,0.0,7.87,0.01
38015451,erlang,3,170361,47.0,2839.35,1.97
38015451,otp,3,170361,47.0,2839.35,1.97
38015451,rebar,3,170361,47.0,2839.35,1.97
3849008,iphone,3,208395,58.0,3473.25,2.41
3849008,objective-c,3,208395,58.0,3473.25,2.41
3849008,cocos2d-iphone,3,208395,58.0,3473.25,2.41
21416933,css,3,261,0.0,4.35,0.0
21416933,css3,3,261,0.0,4.35,0.0
21416933,css-selectors,3,261,0.0,4.35,0.0
16949110,python,4,237,0.0,3.95,0.0
16949110,string,4,237,0.0,3.95,0.0
16949110,dataframe,4,237,0.0,3.95,0.0
16949110,pandas,4,237,0.0,3.95,0.0
35404798,sql,3,134,0.0,2.23,0.0
35404798,sql-server,3,134,0.0,2.23,0.0
35404798,sql-server-2005,3,134,0.0,2.23,0.0
19988336,c++,3,144,0.0,2.4,0.0
19988336,if-statement,3,144,0.0,2.4,0.0
19988336,kbhit,3,144,0.0,2.4,0.0
41515413,selenium,2,25431,7.0,423.85,0.29
41515413,selenium-chromedriver,2,25431,7.0,423.85,0.29
7784966,c,4,1583,0.0,26.38,0.02
7784966,visual-studio,4,1583,0.0,26.38,0.02
7784966,stream,4,1583,0.0,26.38,0.02
7784966,llvm,4,1583,0.0,26.38,0.02
17463266,apache,2,1819,1.0,30.32,0.02
17463266,mod-rewrite,2,1819,1.0,30.32,0.02
9233538,osx,3,2084161,579.0,34736.02,24.12
9233538,cocoa,3,2084161,579.0,34736.02,24.12
9233538,video,3,2084161,579.0,34736.02,24.12
3974734,javascript,4,6787,2.0,113.12,0.08
3974734,jquery,4,6787,2.0,113.12,0.08
3974734,html,4,6787,2.0,113.12,0.08
3974734,html-parsing,4,6787,2.0,113.12,0.08
4280422,windows-phone-7,3,2494,1.0,41.57,0.03
4280422,navigation,3,2494,1.0,41.57,0.03
4280422,tombstoning,3,2494,1.0,41.57,0.03
5874293,javascript,3,471,0.0,7.85,0.01
5874293,jquery,3,471,0.0,7.85,0.01
5874293,z-index,3,471,0.0,7.85,0.01
30392861,javascript,1,175,0.0,2.92,0.0
43767943,javascript,3,988,0.0,16.47,0.01
43767943,arrays,3,988,0.0,16.47,0.01
43767943,actionscript-3,3,988,0.0,16.47,0.01
11524481,javascript,4,11075945,3077.0,184599.08,128.19
11524481,css,4,11075945,3077.0,184599.08,128.19
11524481,installer,4,11075945,3077.0,184599.08,128.19
11524481,cmake,4,11075945,3077.0,184599.08,128.19
23538095,android,2,1473539,409.0,24558.98,17.05
23538095,android-transitions,2,1473539,409.0,24558.98,17.05
39550808,python,2,193,0.0,3.22,0.0
39550808,json,2,193,0.0,3.22,0.0
31139451,java,5,235595,65.0,3926.58,2.73
31139451,xml,5,235595,65.0,3926.58,2.73
31139451,jsf-2,5,235595,65.0,3926.58,2.73
31139451,primefaces,5,235595,65.0,3926.58,2.73
31139451,xhtml,5,235595,65.0,3926.58,2.73
436666,javascript,4,1107,0.0,18.45,0.01
436666,internet-explorer,4,1107,0.0,18.45,0.01
436666,prototypejs,4,1107,0.0,18.45,0.01
436666,unobtrusive-javascript,4,1107,0.0,18.45,0.01
29703657,testing,5,2615,1.0,43.58,0.03
29703657,express,5,2615,1.0,43.58,0.03
29703657,localhost,5,2615,1.0,43.58,0.03
29703657,server,5,2615,1.0,43.58,0.03
29703657,mocha,5,2615,1.0,43.58,0.03
41975824,postgresql,4,435,0.0,7.25,0.01
41975824,primary-key,4,435,0.0,7.25,0.01
41975824,ddl,4,435,0.0,7.25,0.01
41975824,create-table,4,435,0.0,7.25,0.01
32838490,spring,5,356,0.0,5.93,0.0
32838490,hibernate,5,356,0.0,5.93,0.0
32838490,jpa,5,356,0.0,5.93,0.0
32838490,spring-boot,5,356,0.0,5.93,0.0
32838490,spring-data-jpa,5,356,0.0,5.93,0.0
3153879,mercurial,1,35049,10.0,584.15,0.41
42662832,javascript,2,236,0.0,3.93,0.0
42662832,if-statement,2,236,0.0,3.93,0.0
1075618,web-services,4,279,0.0,4.65,0.0
1075618,iis,4,279,0.0,4.65,0.0
1075618,asmx,4,279,0.0,4.65,0.0
1075618,ip-address,4,279,0.0,4.65,0.0
10617894,php,3,905,0.0,15.08,0.01
10617894,mysql,3,905,0.0,15.08,0.01
10617894,pdo,3,905,0.0,15.08,0.01
13217271,python,2,2146,1.0,35.77,0.02
13217271,python-3.x,2,2146,1.0,35.77,0.02
40219308,aframe,2,1255,0.0,20.92,0.01
40219308,argon,2,1255,0.0,20.92,0.01
21400619,networking,4,3335,1.0,55.58,0.04
21400619,amazon-web-services,4,3335,1.0,55.58,0.04
21400619,cloud,4,3335,1.0,55.58,0.04
21400619,vps,4,3335,1.0,55.58,0.04
3360911,emacs,5,22256,6.0,370.93,0.26
3360911,colors,5,22256,6.0,370.93,0.26
3360911,themes,5,22256,6.0,370.93,0.26
3360911,elisp,5,22256,6.0,370.93,0.26
3360911,emacs23,5,22256,6.0,370.93,0.26
20262463,ios,4,2121,1.0,35.35,0.02
20262463,objective-c,4,2121,1.0,35.35,0.02
20262463,uiviewcontroller,4,2121,1.0,35.35,0.02
20262463,uistoryboardsegue,4,2121,1.0,35.35,0.02
29099074,javascript,2,387,0.0,6.45,0.0
29099074,dom,2,387,0.0,6.45,0.0
13055481,linq,3,437,0.0,7.28,0.01
13055481,entity-framework-4,3,437,0.0,7.28,0.01
13055481,.net-4.5,3,437,0.0,7.28,0.01
967080,c#,1,95,0.0,1.58,0.0
26170431,asp.net,4,1585,0.0,26.42,0.02
26170431,asp.net-mvc,4,1585,0.0,26.42,0.02
26170431,asp.net-web-api,4,1585,0.0,26.42,0.02
26170431,routes,4,1585,0.0,26.42,0.02
12819803,ruby,1,1423,0.0,23.72,0.02
7796681,ipad,5,197,0.0,3.28,0.0
7796681,html5,5,197,0.0,3.28,0.0
7796681,css3,5,197,0.0,3.28,0.0
7796681,internet-explorer-8,5,197,0.0,3.28,0.0
7796681,mobile-browser,5,197,0.0,3.28,0.0
12124695,c++,4,99,0.0,1.65,0.0
12124695,arrays,4,99,0.0,1.65,0.0
12124695,pointers,4,99,0.0,1.65,0.0
12124695,return,4,99,0.0,1.65,0.0
1378978,java,5,4127,1.0,68.78,0.05
1378978,swing,5,4127,1.0,68.78,0.05
1378978,netbeans,5,4127,1.0,68.78,0.05
1378978,validation,5,4127,1.0,68.78,0.05
1378978,gui-editor,5,4127,1.0,68.78,0.05
31829425,java,1,129,0.0,2.15,0.0
37009692,python,3,5563194,1545.0,92719.9,64.39
37009692,django,3,5563194,1545.0,92719.9,64.39
37009692,python-requests,3,5563194,1545.0,92719.9,64.39
14585368,java,5,36384,10.0,606.4,0.42
14585368,javafx,5,36384,10.0,606.4,0.42
14585368,native,5,36384,10.0,606.4,0.42
14585368,updates,5,36384,10.0,606.4,0.42
14585368,java-web-start,5,36384,10.0,606.4,0.42
28579987,android,3,425480,118.0,7091.33,4.92
28579987,image,3,425480,118.0,7091.33,4.92
28579987,image-rotation,3,425480,118.0,7091.33,4.92
24608097,c++,3,119,0.0,1.98,0.0
24608097,c,3,119,0.0,1.98,0.0
24608097,arrays,3,119,0.0,1.98,0.0
42006899,c#,2,4815,1.0,80.25,0.06
42006899,system.reactive,2,4815,1.0,80.25,0.06
32568682,stata,1,1884,1.0,31.4,0.02
42590910,c++,3,238,0.0,3.97,0.0
42590910,vector,3,238,0.0,3.97,0.0
42590910,insertion-sort,3,238,0.0,3.97,0.0
42090090,javascript,3,2201,1.0,36.68,0.03
42090090,jquery,3,2201,1.0,36.68,0.03
42090090,jquery-validate,3,2201,1.0,36.68,0.03
16275896,jsp,2,12503,3.0,208.38,0.14
16275896,struts2,2,12503,3.0,208.38,0.14
16189170,sql,2,156,0.0,2.6,0.0
16189170,oracle,2,156,0.0,2.6,0.0
41058067,wordpress,1,516,0.0,8.6,0.01
18181502,c++,4,239,0.0,3.98,0.0
18181502,c,4,239,0.0,3.98,0.0
18181502,memory,4,239,0.0,3.98,0.0
18181502,stack,4,239,0.0,3.98,0.0
19111213,ios,4,461,0.0,7.68,0.01
19111213,objective-c,4,461,0.0,7.68,0.01
19111213,xcode,4,461,0.0,7.68,0.01
19111213,ios7,4,461,0.0,7.68,0.01
26832539,javascript,2,208,0.0,3.47,0.0
26832539,option,2,208,0.0,3.47,0.0
3151475,django,3,8175,2.0,136.25,0.09
3151475,django-models,3,8175,2.0,136.25,0.09
3151475,django-queryset,3,8175,2.0,136.25,0.09
37333124,java,1,1113,0.0,18.55,0.01
6676408,c#,2,11674,3.0,194.57,0.14
6676408,iis,2,11674,3.0,194.57,0.14
29238884,bash,1,3629,1.0,60.48,0.04
33630726,android,5,158,0.0,2.63,0.0
33630726,android-layout,5,158,0.0,2.63,0.0
33630726,android-fragments,5,158,0.0,2.63,0.0
33630726,android-intent,5,158,0.0,2.63,0.0
33630726,android-settings,5,158,0.0,2.63,0.0
22408112,scala,2,1111,0.0,18.52,0.01
22408112,process,2,1111,0.0,18.52,0.01
19309196,android,3,203,0.0,3.38,0.0
19309196,webview,3,203,0.0,3.38,0.0
19309196,hyperlink,3,203,0.0,3.38,0.0
2514626,sql,2,539,0.0,8.98,0.01
2514626,stored-procedures,2,539,0.0,8.98,0.01
6162607,objective-c,4,353,0.0,5.88,0.0
6162607,ios,4,353,0.0,5.88,0.0
6162607,uiwebview,4,353,0.0,5.88,0.0
6162607,uinavigationbar,4,353,0.0,5.88,0.0
29997278,html,3,464,0.0,7.73,0.01
29997278,styles,3,464,0.0,7.73,0.01
29997278,whitespace,3,464,0.0,7.73,0.01
8046427,javascript,2,4615,1.0,76.92,0.05
8046427,jquery,2,4615,1.0,76.92,0.05
9963969,c++,1,199,0.0,3.32,0.0
17781265,vhdl,1,3559,1.0,59.32,0.04
31093023,c#,4,52705,15.0,878.42,0.61
31093023,multithreading,4,52705,15.0,878.42,0.61
31093023,kinect,4,52705,15.0,878.42,0.61
31093023,kinect-sdk,4,52705,15.0,878.42,0.61
32800190,qt,3,62988,17.0,1049.8,0.73
32800190,pyqt,3,62988,17.0,1049.8,0.73
32800190,pyside,3,62988,17.0,1049.8,0.73
3220987,android,3,96625,27.0,1610.42,1.12
3220987,inputstream,3,96625,27.0,1610.42,1.12
3220987,android-assets,3,96625,27.0,1610.42,1.12
10306886,ios,4,5363361,1490.0,89389.35,62.08
10306886,animation,4,5363361,1490.0,89389.35,62.08
10306886,uiimage,4,5363361,1490.0,89389.35,62.08
10306886,slide,4,5363361,1490.0,89389.35,62.08
40672150,sqlite,1,166,0.0,2.77,0.0
41185586,php,3,340343,95.0,5672.38,3.94
41185586,mysql,3,340343,95.0,5672.38,3.94
41185586,woocommerce,3,340343,95.0,5672.38,3.94
14365439,php,3,248,0.0,4.13,0.0
14365439,zend-framework,3,248,0.0,4.13,0.0
14365439,error-handling,3,248,0.0,4.13,0.0
6332821,flex,2,198,0.0,3.3,0.0
6332821,actionscript-3,2,198,0.0,3.3,0.0
29168362,spring-boot,3,1180,0.0,19.67,0.01
29168362,spring-data,3,1180,0.0,19.67,0.01
29168362,spring-data-rest,3,1180,0.0,19.67,0.01
6818946,jquery-ui,2,4294732,1193.0,71578.87,49.71
6818946,autocomplete,2,4294732,1193.0,71578.87,49.71
15528063,alfresco,2,498233,138.0,8303.88,5.77
15528063,alfresco-share,2,498233,138.0,8303.88,5.77
5537359,c#,3,1072,0.0,17.87,0.01
5537359,silverlight,3,1072,0.0,17.87,0.01
5537359,windows-phone-7,3,1072,0.0,17.87,0.01
36933153,linux,2,278,0.0,4.63,0.0
36933153,crontab,2,278,0.0,4.63,0.0
38458622,javascript,3,92192,26.0,1536.53,1.07
38458622,reactjs,3,92192,26.0,1536.53,1.07
38458622,semantic-ui,3,92192,26.0,1536.53,1.07
3502900,gwt,3,1114,0.0,18.57,0.01
3502900,reverse-proxy,3,1114,0.0,18.57,0.01
3502900,same-origin-policy,3,1114,0.0,18.57,0.01
29223701,ios,5,51404,14.0,856.73,0.59
29223701,xcode,5,51404,14.0,856.73,0.59
29223701,facebook,5,51404,14.0,856.73,0.59
29223701,git,5,51404,14.0,856.73,0.59
29223701,swift,5,51404,14.0,856.73,0.59
26280724,wordpress,3,200263,56.0,3337.72,2.32
26280724,woocommerce,3,200263,56.0,3337.72,2.32
26280724,google-calendar,3,200263,56.0,3337.72,2.32
30423681,java,1,349,0.0,5.82,0.0
45221804,python,3,383,0.0,6.38,0.0
45221804,list,3,383,0.0,6.38,0.0
45221804,dictionary,3,383,0.0,6.38,0.0
33377927,json,3,22150,6.0,369.17,0.26
33377927,api,3,22150,6.0,369.17,0.26
33377927,rest,3,22150,6.0,369.17,0.26
12053178,java,3,124,0.0,2.07,0.0
12053178,synchronization,3,124,0.0,2.07,0.0
12053178,locking,3,124,0.0,2.07,0.0
14048285,java,2,143,0.0,2.38,0.0
14048285,regex,2,143,0.0,2.38,0.0
7541931,python,5,23317094,6477.0,388618.23,269.87
7541931,django,5,23317094,6477.0,388618.23,269.87
7541931,asynchronous,5,23317094,6477.0,388618.23,269.87
7541931,queue,5,23317094,6477.0,388618.23,269.87
7541931,celery,5,23317094,6477.0,388618.23,269.87
789087,ruby-on-rails,5,392,0.0,6.53,0.0
789087,ruby,5,392,0.0,6.53,0.0
789087,osx,5,392,0.0,6.53,0.0
789087,sqlite,5,392,0.0,6.53,0.0
789087,mamp,5,392,0.0,6.53,0.0
43636774,php,4,2024,1.0,33.73,0.02
43636774,laravel,4,2024,1.0,33.73,0.02
43636774,laravel-5,4,2024,1.0,33.73,0.02
43636774,laravel-5.4,4,2024,1.0,33.73,0.02
39048221,c#,5,6256,2.0,104.27,0.07
39048221,sql,5,6256,2.0,104.27,0.07
39048221,sql-server,5,6256,2.0,104.27,0.07
39048221,linq,5,6256,2.0,104.27,0.07
39048221,datagridview,5,6256,2.0,104.27,0.07
1884461,sql,5,198,0.0,3.3,0.0
1884461,mysql,5,198,0.0,3.3,0.0
1884461,select,5,198,0.0,3.3,0.0
1884461,join,5,198,0.0,3.3,0.0
1884461,left-join,5,198,0.0,3.3,0.0
8528411,ruby-on-rails,5,938,0.0,15.63,0.01
8528411,ruby,5,938,0.0,15.63,0.01
8528411,ruby-on-rails-3,5,938,0.0,15.63,0.01
8528411,binding,5,938,0.0,15.63,0.01
8528411,metaprogramming,5,938,0.0,15.63,0.01
10481586,google-closure-library,1,23781,7.0,396.35,0.28
30672861,javascript,1,345,0.0,5.75,0.0
2089684,emacs,2,1427,0.0,23.78,0.02
2089684,fonts,2,1427,0.0,23.78,0.02
27900061,version-control,2,117183,33.0,1953.05,1.36
27900061,tortoisehg,2,117183,33.0,1953.05,1.36
26728977,macros,2,19798,5.0,329.97,0.23
26728977,sas,2,19798,5.0,329.97,0.23
19619610,twitter,2,535,0.0,8.92,0.01
19619610,streaming,2,535,0.0,8.92,0.01
12414316,php,1,1187,0.0,19.78,0.01
16135941,javascript,2,233,0.0,3.88,0.0
16135941,jquery,2,233,0.0,3.88,0.0
16859599,javascript,4,367,0.0,6.12,0.0
16859599,html,4,367,0.0,6.12,0.0
16859599,asp.net,4,367,0.0,6.12,0.0
16859599,vb.net,4,367,0.0,6.12,0.0
3322347,java,3,340667,95.0,5677.78,3.94
3322347,c,3,340667,95.0,5677.78,3.94
3322347,sockets,3,340667,95.0,5677.78,3.94
6238264,ios,3,59596,17.0,993.27,0.69
6238264,ios4,3,59596,17.0,993.27,0.69
6238264,uinavigationcontroller,3,59596,17.0,993.27,0.69
4209121,java,4,383,0.0,6.38,0.0
4209121,ant,4,383,0.0,6.38,0.0
4209121,version,4,383,0.0,6.38,0.0
4209121,maven,4,383,0.0,6.38,0.0
12930887,c#,2,405,0.0,6.75,0.0
12930887,pdf,2,405,0.0,6.75,0.0
30857360,c#,2,520,0.0,8.67,0.01
